,id,realm,region,displayName,favoriteRace,clanTag,previousRank,points,wins,losses,mmr,joinTimestamp
130,7220095,1,3,ChosenOne,terran,MYG,0,349,19,24,4676,1673521174
131,2835799,1,3,llllllllllll,protoss,,0,383,34,30,4670,1673693976
132,7035121,1,3,awu,zerg,NBAsia,0,323,21,13,4668,1673521174
133,471231,1,3,llllllllllll,terran,,0,370,103,98,4667,1673521174
134,7658324,1,3,llllllllllll,terran,,0,349,57,35,4664,1673521174
135,5037800,1,3,catz,terran,,0,436,98,35,4659,1673521174
136,2498566,1,3,IlllllIIIlll,random,,0,315,48,51,4657,1673521174
137,5867783,1,3,루돌프,terran,참치배선원,0,264,55,19,4655,1673866777
138,834563,2,3,Sowhy,terran,,0,306,16,18,4654,1673521174
139,5684197,1,3,王绯雨,terran,流氓高手,0,416,50,45,4651,1673521174
140,2132960,1,3,Insight,protoss,Equal,0,385,20,19,4649,1673693976
141,7420967,1,3,丶小庝,terran,,0,193,30,9,4633,1673521174
142,4244456,1,3,부지런한사람,zerg,얼라이브,0,368,28,25,4628,1673607575
143,3007860,1,3,한판사분삼십초,zerg,Lotuz,0,73,0,1,4624,1673693976
144,7624559,1,3,박혿으,zerg,낭만,0,154,24,24,4623,1673521174
145,92912,1,3,홍서연,terran,Nos,0,253,59,57,4613,1673521174
146,4148925,1,3,LaRva,zerg,,0,189,20,13,4612,1673521174
147,7676007,1,3,爛遊戲,terran,,0,366,56,36,4604,1673521174
148,7728642,1,3,莎手,terran,,0,333,75,58,4602,1673521174
149,4375134,1,3,트와이스모모,terran,SofT,0,279,15,19,4598,1673521174
150,621638,1,3,imMortal,zerg,Azure,0,301,25,18,4595,1673780376
151,7273783,1,3,llllllllllll,terran,,0,304,34,33,4595,1673521174
152,5004819,1,3,llllllllllll,terran,,0,122,3,1,4582,1673866777
153,982007,1,3,lIlIllIIllIl,terran,,0,378,34,26,4578,1673521174
154,5923421,1,3,새벽비,zerg,SAIL,0,230,17,17,4577,1673521174
155,532214,2,3,地堡少女牛牛酱,protoss,流浪地堡,0,247,25,24,4567,1673780376
156,5901304,1,3,아수라발발타,protoss,,0,276,32,39,4564,1673521174
157,742854,2,3,做夢哥,zerg,DWT,0,317,24,13,4562,1673521174
158,1482625,1,3,Narret,terran,DWT,0,175,37,41,4560,1673521174
159,237999,1,3,Serendipity,protoss,,0,302,77,69,4556,1673521174
160,4945189,1,3,Americano,protoss,NGameS,0,244,18,27,4555,1673521174
161,7231609,1,3,이승현선수님,protoss,Ato,0,221,16,16,4555,1673521174
162,2127064,1,3,오십번가나그네,zerg,,0,260,16,18,4554,1673866777
163,221584,1,3,진출타이밍,zerg,NGamE2,0,249,21,23,4550,1673521174
164,7220618,1,3,颂青,protoss,丨SLT丨,0,149,44,35,4550,1673521174
165,7725821,1,3,IIIIIIIIIIII,zerg,,0,319,16,26,4545,1673693976
166,2445760,1,3,Woo,zerg,NGameS,0,320,59,65,4533,1673521174
167,4857961,1,3,lIlIlIlIlIlI,zerg,lnitO,0,312,25,19,4532,1673607575
168,7231227,1,3,서초구일타강사,protoss,,0,265,77,63,4529,1673780376
169,7586489,1,3,애무부장관,zerg,,0,296,65,64,4528,1673521174
170,273371,1,3,llllllllllll,zerg,,0,122,2,2,4528,1673866777
171,421413,1,3,Apfel,random,,0,205,65,75,4525,1673521174
172,7673713,1,3,IIIIIIIIIIII,terran,,0,261,42,16,4522,1673866777
173,6319912,1,3,asdfghjkl,protoss,,0,249,11,6,4521,1673607575
174,7211095,1,3,一米九,terran,丨SOFA丨,0,219,32,31,4513,1673521174
175,6944454,1,3,攻占韩服,protoss,,0,314,34,28,4505,1673780376
176,2638277,1,3,Head,terran,,0,240,65,70,4502,1673521174
177,7684360,1,3,GRASSARG,zerg,,0,386,72,72,4502,1673866777
178,3139349,1,3,SlidePanda,zerg,저그카르텔,0,291,69,73,4500,1673521174
179,5297864,1,3,SpArk,zerg,,0,318,26,31,4491,1673521174
180,4885833,1,3,IIIIIIIIIIII,terran,Grow,0,211,19,22,4491,1673521174
181,6022584,1,3,练习时长两年半,protoss,丹东最后希望,0,215,48,60,4487,1673521174
182,1273823,1,3,zeta,terran,DWT,0,128,12,18,4483,1673521174
183,4907876,1,3,lllllIIIIIII,protoss,,0,208,20,17,4482,1673521174
184,7632319,1,3,bigbang,zerg,,0,352,38,32,4479,1673521174
185,7571356,1,3,HinataMasaya,terran,,0,127,33,12,4473,1673521174
186,709624,1,3,슬기,zerg,,0,212,17,18,4472,1673521174
187,787705,2,3,你的真很想輸,protoss,DWT,0,198,66,46,4471,1673521174
188,1354456,2,3,电脑,terran,,0,160,20,11,4468,1673521174
189,6047573,1,3,llllllllllll,terran,,0,226,34,31,4455,1673607575
190,1336792,2,3,DirEnGrey,protoss,,0,257,13,23,4447,1673521174
191,1578978,2,3,IIIIIIIIII,protoss,,0,187,24,22,4444,1673521174
