,id,realm,region,displayName,favoriteRace,clanTag,previousRank,points,wins,losses,mmr,joinTimestamp
24,1126978,2,3,猫雷,zerg,,0,296,80,48,5590.0,1673521174
25,315879,1,3,Spear,terran,TeamNV,0,796,46,37,5577.0,1673521174
26,7685329,1,3,李知恩,zerg,诺娃的小迷妹,23,764,37,24,5562.0,1673521174
27,7048408,1,3,scv,protoss,偶像本人,0,348,10,11,5542.0,1673953178
28,6060875,1,3,神威,zerg,,33,992,60,37,5534.0,1673521174
29,1370901,2,3,猫雷,zerg,,0,854,56,48,5525.0,1673607575
30,7311540,1,3,HonMonO,terran,PREP,0,479,10,3,5520.0,1674212370
31,7477009,1,3,湾国吃不起茶叶蛋,terran,,0,576,39,16,5511.0,1673521174
32,1660486,2,3,夕立糊涂,zerg,,0,386,21,13,5506.0,1673866777
33,3414189,1,3,영준농원,protoss,인투더,0,525,24,12,5460.0,1673866777
34,6932345,1,3,Joliwaloves,protoss,,0,450,75,49,5459.0,1673521174
