,id,realm,region,displayName,favoriteRace,clanTag,previousRank,points,wins,losses,mmr,joinTimestamp
186,3423953,1,2,PowerTech,zerg,SEVRAN,0,625,112,120,5101,1674417574
187,8203786,1,2,Shield,terran,,0,149,4,1,5097,1674158380
188,963405,2,2,MiraiSan,zerg,НТТ,0,431,22,14,5095,1673985577
189,2445130,1,2,IIIIIIIIII,terran,,0,512,24,16,5091,1674331171
190,10372717,1,2,PrideYou,protoss,,0,122,28,6,5086,1673553571
191,1927129,2,2,UASlayer,protoss,КПCC,0,397,32,13,5085,1673553571
192,9914161,1,2,llllllllllll,protoss,,0,256,58,46,5078,1673553571
193,9483400,1,2,Troizza,protoss,,0,269,17,13,5075,1673553571
194,4382659,1,2,Fanatig,protoss,BRSKR,165,738,45,52,5065,1673553571
195,222429,1,2,SultanPasa,terran,,123,223,31,25,5043,1673553571
196,2130429,1,2,ShiFu,protoss,,0,740,65,62,5042,1674158380
197,306933,1,2,Musti,terran,DeSeV,0,699,201,178,5038,1674331171
